Category ,Link
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/deploy-dynamic.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/bootstrap.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/update_pools.yml
Conf-Infrastructure-Variables,https://github.com/openstack/horizon/blob/master/roles/ensure-django/defaults/main.yaml
Conf-Externals,https://github.com/openstack/watcher/blob/master/etc/watcher/oslo-config-generator/watcher.conf
Inf-Creation,https://github.com/openstack/ironic/blob/master/tools/with_venv.sh
Conf-Declaration,https://github.com/openstack/monasca-persister/blob/master/monasca_persister/conf/kafka_metrics.py
Conf-Infrastructure-Variables,https://github.com/openstack/grenade/blob/master/roles/prepare-grenade-logs/defaults/main.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/grenade/blob/master/roles/configure-grenade-branches/defaults/main.yaml
Inf-Creation,https://github.com/openstack/monasca-api/blob/master/docker/start.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-mistralclient/python-mistralclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/kuryr/tasks/check-containers.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.provnet-group.example
Conf-ServiceOperations,https://github.com/openstack/freezer-api/blob/master/devstack/plugin.sh
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/cloudkitty.yml.aio
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/destroy/tasks/cleanup_host.yml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_service_status/defaults/main.yml
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/tools/generate-grenade-plugins-list.sh
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_debug/defaults/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oswin-tempest-plugin/oswin-tempest-plugin.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/magnum.yml.aio
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-manilaclient/python-manilaclient.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/magnum/magnum.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_rollup/tasks/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/bootstrap.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/precheck.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/horizon/horizon.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/setup-devstack-source-dirs/defaults/main.yaml
Conf-ServiceOperations,https://github.com/openstack/cinder/blob/master/tools/mypywrap.sh
Conf-ServiceOperations,https://github.com/openstack/cinder/blob/master/contrib/block-box/scripts/lvm-service.sh
Conf-Declaration,github.com/openstack/murano/blob/master/murano/api/middleware/context.py
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/stein/fwaas_driver.ini
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/ec2-api/openstack-ec2-api.defaultconf
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/user_variables.yml.prod-ceph.example
Conf-Infrastructure-Variables,https://github.com/openstack/charm-cinder/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Conf-Externals,https://github.com/openstack/cinder/blob/master/tools/config/cinder-policy-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-win/os-win.spec.j2
Conf-Reader,https://github.com/openstack/adjutant/blob/master/adjutant/config/feature_sets.py
Conf-Externals,https://github.com/openstack/cloudkitty/blob/master/etc/oslo-policy-generator/cloudkitty.conf
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_odl.ini
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_mlnx.ini
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/senlin/values.yaml
Inf-Creation,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/developer/nfs/040-nfs-provisioner.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/influxdb/tasks/stop.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/powerdns/values.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/rolling_upgrade.yml
Conf-ServiceOperations,https://github.com/openstack/kayobe/blob/master/dev/tenks-deploy-compute.sh
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/designate/openstack-designate.defaultconf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible-galera_server/blob/master/vars/redhat.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/mistral.yml.aio
Conf-ServiceOperations,https://github.com/openstack/designate/blob/master/devstack/plugin.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/glance_store/glance_store.spec.j2
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/ironic-python-agent/openstack-ironic-python-agent.defaultconf
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-systemd_networkd/blob/master/meta/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/horizon/blob/master/roles/ensure-django/tasks/main.yaml
Inf-Creation,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/developer/common/910-clean-it.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/pull.yml
Inf-Creation,https://github.com/openstack/charm-nova-cloud-controller/blob/master/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Infrastructure-Template,https://github.com/openstack/ansible-hardening/blob/master/templates/chrony.conf.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/tempest/tempest.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/local-storage/values.yaml
Conf-ServiceOperations,https://github.com/openstack/kayobe/blob/master/dev/tenks-deploy.sh
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/80_horizon/upgrade.sh
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/gate/devel/start.sh
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-telemetry/blob/master/recipes/identity_registration.rb
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-helm-infra/blob/master/libvirt/Chart.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/register.yml
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/start-fresh-logging/defaults/main.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/pbr/pbr.spec.j2
Conf-Externals,https://github.com/openstack/tacker/blob/master/etc/tacker/rootwrap.conf
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/murano.yml.aio
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/undercloud_heat_purge_deleted/defaults/main.yml
Conf-ServiceOperations,https://github.com/openstack/ironic-inspector/blob/master/devstack/upgrade/resources.sh
Conf-Externals,https://github.com/openstack/zaqar/blob/master/etc/oslo-config-generator/zaqar.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/heat/heat.spec.j2
Conf-Externals,https://github.com/openstack/murano/blob/master/etc/murano/murano-cfapi-paste.ini
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/designate/values.yaml
Conf-ServiceOperations,https://github.com/openstack/ironic-inspector/blob/master/devstack/upgrade/upgrade.sh
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/glance-policy-generator.conf
Inf-Creation,https://github.com/openstack/osops/blob/master/contrib/terraform/cicd/redmine/postinstall_db.sh
Conf-Infrastructure-Setup,https://github.com/openstack/devstack-vagrant/blob/master/puppet/modules/base/manifests/init.pp
Conf-Externals,https://github.com/openstack/charm-neutron-api/blob/master/templates/newton/api-paste.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/precheck.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/neutron_calico_dhcp_agent.yml
Conf-Infrastructure-Setup,https://github.com/openstack/horizon/blob/master/playbooks/cross-jobs/phantomjs-deps.yaml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/masakari.yml.aio
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceilometer.yml.example
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/horizon.yml.aio
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/nova_status/vars/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/playbooks/kayobe-infra-vm-base/overrides.yml.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/gnocchi.yml.aio
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/overcloud_service_status/defaults/main.yml
Conf-ServiceOperations,https://github.com/openstack/devstack/blob/master/tools/memory_tracker.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/ceilometer/tasks/bootstrap_service.yml
Conf-ServiceOperations,https://github.com/openstack/devstack/blob/master/clean.sh
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/calico/values.yaml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/aodh.conf.j2
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/dev-tools/defaults/main.yml
Conf-Declaration,github.com/openstack/networking-bagpipe/blob/master/networking_bagpipe/bagpipe_bgp/api/config.py
Inf-Creation,https://github.com/openstack/osops/blob/master/contrib/multi/openstack-liberty-multinode-scripts/LIBERTY-U14.04-AIO/AIO-LIBERTY-1.sh
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-tripleo-modify-image/blob/master/defaults/main.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_brocade.ini
Conf-Infrastructure-Variables,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Inf-Creation,https://github.com/openstack/openstack-helm-infra/blob/master/tools/deployment/network-policy/120-elasticsearch.sh
Conf-Reader,https://github.com/openstack/glance/blob/master/glance/api/middleware/version_negotiation.py
Conf-Infrastructure-Variables,https://github.com/openstack/charm-ceph-proxy/blob/master/charmhelpers/contrib/hardening/defaults/mysql.yaml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/veth/templates/ifcfg-veth.j2
Inf-Creation,https://github.com/openstack/openstack-ansible-ops/blob/master/multi-node-aio/bootstrap.sh
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/roles/bifrost-tls/tasks/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-client/blob/master/recipes/_example_nova.rb
Conf-Externals,https://github.com/openstack/heat/blob/master/config-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/monasca-persister/monasca-persister.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/main.yml
Conf-Externals,https://github.com/openstack/neutron-vpnaas/blob/master/etc/oslo-config-generator/vpn_agent.ini
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/elastic-filebeat/values.yaml
Conf-ServiceOperations,https://github.com/openstack/ironic/blob/master/devstack/plugin.sh
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/10_keystone/shutdown.sh
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/globals
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/combined_nominations_kickoff.j2
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/glance-swift.conf.sample
Conf-Infrastructure-Variables,https://github.com/openstack/grenade/blob/master/roles/run-grenade/defaults/main.yaml
Conf-Declaration,https://github.com/openstack/masakari/blob/master/masakari/conf/osapi_v1.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/freezer-api/freezer-api.spec.j2
